these 12 derivations will be built:
  /nix/store/6p3189h6f6gybvx2nd6ni2k16m748yld-device-test-0.1.0.drv
  /nix/store/983b8vn279ai4nlr5zs49p5b02qi64bz-fs-test-0.1.0.drv
  /nix/store/9rps3krp9ci0vgkj57r6jzy5hhf0g2l9-hello_world-test-0.1.0.drv
  /nix/store/b3ywqh0i4dxa7044k3ascnv2mlchfs4r-ipc-test-0.1.0.drv
  /nix/store/kcjwgc9yxr9n2fqp7dgdl2bs9qrxaap0-memory-test-0.1.0.drv
  /nix/store/ljxgshamg00ia4rvmh2ai05w06g5p7js-process-test-0.1.0.drv
  /nix/store/zlr8sk6ifpkciiqk5mll6gkxygyjdzmv-security-test-0.1.0.drv
  /nix/store/zwb8mlrxv6mqs02x0ph30vrw5n7fqza0-network-test-0.1.0.drv
  /nix/store/4jyfazvgcajrq7crk3jkb1dplwv6q16m-regression-0.1.0.drv
  /nix/store/4x9ll9mhpxd0n3xq535nara1srxsh05h-resolv-conf.drv
  /nix/store/gl61q1150gnpfwpi8grib4asqkx8zn6k-runtime-deps.drv
  /nix/store/la77dhql91p9sczyhf7yb6ikxwxcl66r-initramfs.drv
these 2 paths will be fetched (95.2 KiB download, 1.1 MiB unpacked):
  /nix/store/yc9d4s9z52ky0rfgwjbwvg8y83ix83x5-libnl-3.11.0-bin
  /nix/store/9whp1z0jcw0bad01w4mdzhl2r4nmb3p2-libnl-3.11.0-dev
building '/nix/store/4x9ll9mhpxd0n3xq535nara1srxsh05h-resolv-conf.drv'...
copying path '/nix/store/yc9d4s9z52ky0rfgwjbwvg8y83ix83x5-libnl-3.11.0-bin' from 'https://cache.nixos.org'...
Warning: the host's /etc/resolv.conf is not valid for the guest VM (containing lookback addresses).
Fall back to Cloudflare's public DNS servers (1.1.1.1).
Consider using the DNS_SERVER Makefile variable to specify DNS server explicitly.
For example: make DNS_SERVER="192.168.1.1"
building '/nix/store/6p3189h6f6gybvx2nd6ni2k16m748yld-device-test-0.1.0.drv'...


test_socket_readiness_matches_common_service_states: `close(connect_fd)` passed [got Success]


test_socket_readiness_matches_common_service_states: `close(listen_fd)` passed [got Success]


test_socket_readiness_matches_common_service_states summary: 18 tests passed, 0 tests failed


test_udp_readiness_matches_common_service_states: `socket(2, SOCK_DGRAM, 0)` passed [got Success]


test_udp_readiness_matches_common_service_states: `socket(2, SOCK_DGRAM, 0)` passed [got Success]


test_udp_readiness_matches_common_service_states: `bind(recv_fd, (struct sockaddr *)&recv_addr, sizeof(recv_addr))` passed [got Success]


test_udp_readiness_matches_common_service_states: `getsockname(recv_fd, (struct sockaddr *)&recv_addr, &recv_addrlen)` passed [got Success]


test_udp_readiness_matches_common_service_states: `poll_has_events(recv_fd, 0x001 | 0x004, 0x004)` passed [got Success]


test_udp_readiness_matches_common_service_states: `select_has_read(recv_fd, 0)` passed [got Success]


test_udp_readiness_matches_common_service_states: `select_has_write(recv_fd)` passed [got Success]


test_udp_readiness_matches_common_service_states: `epoll_has_events(recv_fd, EPOLLIN | EPOLLOUT, EPOLLOUT)` passed [got Success]


test_udp_readiness_matches_common_service_states: `sendto(send_fd, &send_byte, sizeof(send_byte), 0, (struct sockaddr *)&recv_addr, sizeof(recv_addr))` passed [got Success]


test_udp_readiness_matches_common_service_states: `poll_has_events(recv_fd, 0x001 | 0x004, 0x001 | 0x004)` passed [got Success]


test_udp_readiness_matches_common_service_states: `select_has_read(recv_fd, 1)` passed [got Success]


test_udp_readiness_matches_common_service_states: `epoll_has_events(recv_fd, EPOLLIN | EPOLLOUT, EPOLLIN | EPOLLOUT)` passed [got Success]


test_udp_readiness_matches_common_service_states: `read(recv_fd, &recv_byte, sizeof(recv_byte))` passed [got Success]


test_udp_readiness_matches_common_service_states: `close(send_fd)` passed [got Success]


test_udp_readiness_matches_common_service_states: `close(recv_fd)` passed [got Success]


test_udp_readiness_matches_common_service_states summary: 15 tests passed, 0 tests failed


test_reuseaddr_allows_service_restart: `socket(2, SOCK_STREAM, 0)` passed [got Success]


test_reuseaddr_allows_service_restart: `setsockopt(first_listener, 1, 2, &option, sizeof(option))` passed [got Success]


test_reuseaddr_allows_service_restart: `bind(first_listener, (struct sockaddr *)&restart_addr, restart_addrlen)` passed [got Success]


test_reuseaddr_allows_service_restart: `getsockname(first_listener, (struct sockaddr *)&restart_addr, &restart_addrlen)` passed [got Success]


test_reuseaddr_allows_service_restart: `listen(first_listener, 1)` passed [got Success]


test_reuseaddr_allows_service_restart: `socket(2, SOCK_STREAM, 0)` passed [got Success]


test_reuseaddr_allows_service_restart: `connect(client, (struct sockaddr *)&restart_addr, restart_addrlen)` passed [got Success]


test_reuseaddr_allows_service_restart: `accept(first_listener, ((void *)0), ((void *)0))` passed [got Success]


test_reuseaddr_allows_service_restart: `tcp_exchange_succeeds(client, accepted, 's')` passed [got Success]


test_reuseaddr_allows_service_restart: `close(accepted)` passed [got Success]


test_reuseaddr_allows_service_restart: `close(client)` passed [got Success]


test_reuseaddr_allows_service_restart: `close(first_listener)` passed [got Success]


test_reuseaddr_allows_service_restart: `socket(2, SOCK_STREAM, 0)` passed [got Success]


test_reuseaddr_allows_service_restart: `setsockopt(second_listener, 1, 2, &option, sizeof(option))` passed [got Success]


test_reuseaddr_allows_service_restart: `bind(second_listener, (struct sockaddr *)&restart_addr, restart_addrlen)` passed [got Success]


test_reuseaddr_allows_service_restart: `listen(second_listener, 1)` passed [got Success]


test_reuseaddr_allows_service_restart: `close(second_listener)` passed [got Success]


test_reuseaddr_allows_service_restart summary: 17 tests passed, 0 tests failed


test_default_socket_buffers_cover_common_services: `socket(2, SOCK_STREAM, 0)` passed [got Success]


test_default_socket_buffers_cover_common_services: `socket(2, SOCK_DGRAM, 0)` passed [got Success]


test_default_socket_buffers_cover_common_services: `getsockopt(tcp_fd, 1, 7, &optval, &optlen)` passed [got Success]


test_default_socket_buffers_cover_common_services: `getsockopt(tcp_fd, 1, 8, &optval, &optlen)` passed [got Success]


test_default_socket_buffers_cover_common_services: `getsockopt(udp_fd, 1, 7, &optval, &optlen)` passed [got Success]


test_default_socket_buffers_cover_common_services: `getsockopt(udp_fd, 1, 8, &optval, &optlen)` passed [got Success]


test_default_socket_buffers_cover_common_services: `close(udp_fd)` passed [got Success]


test_default_socket_buffers_cover_common_services: `close(tcp_fd)` passed [got Success]


test_default_socket_buffers_cover_common_services summary: 8 tests passed, 0 tests failed


test_ipv6_boundary_is_explicit: `socket(10, SOCK_STREAM, 0)` passed [got Address family not supported by protocol]


test_ipv6_boundary_is_explicit: `socket(10, SOCK_DGRAM, 0)` passed [got Address family not supported by protocol]


test_ipv6_boundary_is_explicit summary: 2 tests passed, 0 tests failed


test_create_icmp_raw_socket: `socket(2, SOCK_RAW, IPPROTO_ICMP)` passed [got Success]


test_create_icmp_raw_socket: `close(socket_fd)` passed [got Success]


test_create_icmp_raw_socket summary: 2 tests passed, 0 tests failed


test_receive_local_port_unreachable: `socket(2, SOCK_RAW | SOCK_NONBLOCK, IPPROTO_ICMP)` passed [got Success]


test_receive_local_port_unreachable: `socket(2, SOCK_DGRAM, IPPROTO_UDP)` passed [got Success]


test_receive_local_port_unreachable: `sendto(udp_fd, payload, sizeof(payload), 0, (const struct sockaddr *)&destination, sizeof(destination))` passed [got Success]


test_receive_local_port_unreachable: `poll(&poll_fd, 1, 1000)` passed [got Success]


test_receive_local_port_unreachable: `recvfrom(raw_fd, packet, sizeof(packet), 0, (struct sockaddr *)&source, &source_len)` passed [got Success]


test_receive_local_port_unreachable: `packet_len` passed [got Success]


test_receive_local_port_unreachable: `ip_header_len` passed [got Success]


test_receive_local_port_unreachable: `ip_header->protocol` passed [got Success]


test_receive_local_port_unreachable: `icmp_header->type` passed [got Success]


test_receive_local_port_unreachable: `icmp_header->code` passed [got Success]


test_receive_local_port_unreachable: `source.sin_family` passed [got Success]


test_receive_local_port_unreachable: `source.sin_addr.s_addr` passed [got Success]


test_receive_local_port_unreachable: `close(udp_fd)` passed [got Success]


test_receive_local_port_unreachable: `close(raw_fd)` passed [got Success]


test_receive_local_port_unreachable summary: 14 tests passed, 0 tests failed


test_send_loopback_echo_request: `socket(2, SOCK_RAW | SOCK_NONBLOCK, IPPROTO_ICMP)` passed [got Success]


test_send_loopback_echo_request: `sendto(raw_fd, request, sizeof(request), 0, (const struct sockaddr *)&destination, sizeof(destination))` passed [got Success]


test_send_loopback_echo_request: `poll(&poll_fd, 1, 1000)` passed [got Success]


test_send_loopback_echo_request: `recvfrom(raw_fd, packet, sizeof(packet), 0, (struct sockaddr *)&source, &source_len)` passed [got Success]


test_send_loopback_echo_request: `packet_len` passed [got Success]


test_send_loopback_echo_request: `found_reply` passed [got Success]


test_send_loopback_echo_request: `source.sin_family` passed [got Success]


test_send_loopback_echo_request: `source.sin_addr.s_addr` passed [got Success]


test_send_loopback_echo_request: `close(raw_fd)` passed [got Success]


test_send_loopback_echo_request summary: 9 tests passed, 0 tests failed


test_send_hdrincl_loopback_echo_request: `socket(2, SOCK_RAW | SOCK_NONBLOCK, IPPROTO_ICMP)` passed [got Success]


test_send_hdrincl_loopback_echo_request: `setsockopt(raw_fd, IPPROTO_IP, 3, &hdrincl, sizeof(hdrincl))` passed [got Success]


test_send_hdrincl_loopback_echo_request: `getsockopt(raw_fd, IPPROTO_IP, 3, &hdrincl, &hdrincl_len)` passed [got Success]


test_send_hdrincl_loopback_echo_request: `hdrincl` passed [got Success]


test_send_hdrincl_loopback_echo_request: `sendto(raw_fd, packet, sizeof(packet), 0, (const struct sockaddr *)&destination, sizeof(destination))` passed [got Success]


test_send_hdrincl_loopback_echo_request: `poll(&poll_fd, 1, 1000)` passed [got Success]


test_send_hdrincl_loopback_echo_request: `recvfrom(raw_fd, received, sizeof(received), 0, (struct sockaddr *)&source, &source_len)` passed [got Success]


test_send_hdrincl_loopback_echo_request: `found_reply` passed [got Success]


test_send_hdrincl_loopback_echo_request: `source.sin_family` passed [got Success]


test_send_hdrincl_loopback_echo_request: `source.sin_addr.s_addr` passed [got Success]


test_send_hdrincl_loopback_echo_request: `close(raw_fd)` passed [got Success]


test_send_hdrincl_loopback_echo_request summary: 11 tests passed, 0 tests failed


test_netfilter_static_drop_icmp_echo: `open("/proc/netfilter_rules", 02)` passed [got Success]


test_netfilter_static_drop_icmp_echo: `write(rules_fd, flush_command, sizeof(flush_command) - 1)` passed [got Success]


test_netfilter_static_drop_icmp_echo: `write(rules_fd, drop_command, sizeof(drop_command) - 1)` passed [got Success]


test_netfilter_static_drop_icmp_echo: `socket(2, SOCK_RAW | SOCK_NONBLOCK, IPPROTO_ICMP)` passed [got Success]


test_netfilter_static_drop_icmp_echo: `sendto(raw_fd, request, sizeof(request), 0, (const struct sockaddr *)&destination, sizeof(destination))` passed [got Success]


test_netfilter_static_drop_icmp_echo: `poll(&poll_fd, 1, 300)` passed [got Success]


test_netfilter_static_drop_icmp_echo: `write(rules_fd, flush_command, sizeof(flush_command) - 1)` passed [got Success]


test_netfilter_static_drop_icmp_echo: `close(rules_fd)` passed [got Success]


test_netfilter_static_drop_icmp_echo: `close(raw_fd)` passed [got Success]


test_netfilter_static_drop_icmp_echo summary: 9 tests passed, 0 tests failed


test_nonblocking_empty_receive: `socket(2, SOCK_RAW | SOCK_NONBLOCK, IPPROTO_ICMP)` passed [got Success]


test_nonblocking_empty_receive: `recv(socket_fd, buffer, sizeof(buffer), 0)` passed [got Resource temporarily unavailable]


test_nonblocking_empty_receive: `close(socket_fd)` passed [got Success]


test_nonblocking_empty_receive summary: 3 tests passed, 0 tests failed


test_read_netfilter_rules_snapshot: `open("/proc/netfilter_rules", 00)` passed [got Success]


test_read_netfilter_rules_snapshot: `read(fd, buffer, sizeof(buffer) - 1)` passed [got Success]


test_read_netfilter_rules_snapshot: `strstr(buffer, "table filter") != ((void *)0)` passed [got Success]


test_read_netfilter_rules_snapshot: `strstr(buffer, "chain OUTPUT policy ACCEPT") != ((void *)0)` passed [got Success]


test_read_netfilter_rules_snapshot: `strstr(buffer, "icmp-echo-ident 0x0828") == ((void *)0)` passed [got Success]


test_read_netfilter_rules_snapshot: `strstr(buffer, "target DROP") == ((void *)0)` passed [got Success]


test_read_netfilter_rules_snapshot: `strstr(buffer, "state stage20-output-rule-count 0") != ((void *)0)` passed [got Success]


test_read_netfilter_rules_snapshot: `read_rule_counters(buffer, 0x828, &packets, &bytes)` passed [got Success]


test_read_netfilter_rules_snapshot: `close(fd)` passed [got Success]


test_read_netfilter_rules_snapshot summary: 9 tests passed, 0 tests failed


test_mutate_netfilter_output_rule_list: `open("/proc/netfilter_rules", 02)` passed [got Success]


test_mutate_netfilter_output_rule_list: `write(fd, flush_command, sizeof(flush_command) - 1)` passed [got Success]


test_mutate_netfilter_output_rule_list: `write(fd, append_default_command, sizeof(append_default_command) - 1)` passed [got Success]


test_mutate_netfilter_output_rule_list: `write(fd, append_second_command, sizeof(append_second_command) - 1)` passed [got Success]


test_mutate_netfilter_output_rule_list: `lseek(fd, 0, 0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `read(fd, buffer, sizeof(buffer) - 1)` passed [got Success]


test_mutate_netfilter_output_rule_list: `strstr(buffer, "icmp-echo-ident 0x0828") != ((void *)0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `strstr(buffer, "icmp-echo-ident 0x0829") != ((void *)0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `strstr(buffer, "state stage20-output-rule-count 2") != ((void *)0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `send_echo_and_wait_reply(0x829, 0x14)` passed [got Success]


test_mutate_netfilter_output_rule_list: `write(fd, delete_first_command, sizeof(delete_first_command) - 1)` passed [got Success]


test_mutate_netfilter_output_rule_list: `lseek(fd, 0, 0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `read(fd, buffer, sizeof(buffer) - 1)` passed [got Success]


test_mutate_netfilter_output_rule_list: `strstr(buffer, "icmp-echo-ident 0x0828") == ((void *)0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `strstr(buffer, "icmp-echo-ident 0x0829") != ((void *)0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `strstr(buffer, "state stage20-output-rule-count 1") != ((void *)0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `send_echo_and_wait_reply(0x828, 0x15)` passed [got Success]


test_mutate_netfilter_output_rule_list: `send_echo_and_wait_reply(0x829, 0x16)` passed [got Success]


test_mutate_netfilter_output_rule_list: `write(fd, flush_command, sizeof(flush_command) - 1)` passed [got Success]


test_mutate_netfilter_output_rule_list: `lseek(fd, 0, 0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `read(fd, buffer, sizeof(buffer) - 1)` passed [got Success]


test_mutate_netfilter_output_rule_list: `strstr(buffer, "target DROP") == ((void *)0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `strstr(buffer, "state stage20-output-rule-count 0") != ((void *)0)` passed [got Success]


test_mutate_netfilter_output_rule_list: `send_echo_and_wait_reply(0x829, 0x17)` passed [got Success]


test_mutate_netfilter_output_rule_list: `write(fd, append_default_command, sizeof(append_default_command) - 1)` passed [got Success]


test_mutate_netfilter_output_rule_list: `close(fd)` passed [got Success]


test_mutate_netfilter_output_rule_list summary: 26 tests passed, 0 tests failed


test_count_netfilter_rule_hits: `read_netfilter_rules_snapshot(before, sizeof(before))` passed [got Success]


test_count_netfilter_rule_hits: `read_rule_counters(before, 0x828, &before_packets, &before_bytes)` passed [got Success]


test_count_netfilter_rule_hits: `send_echo_and_wait_reply(0x828, 0x18)` passed [got Success]


test_count_netfilter_rule_hits: `send_echo_and_wait_reply(0x828, 0x19)` passed [got Success]


test_count_netfilter_rule_hits: `read_netfilter_rules_snapshot(after, sizeof(after))` passed [got Success]


test_count_netfilter_rule_hits: `read_rule_counters(after, 0x828, &after_packets, &after_bytes)` passed [got Success]


test_count_netfilter_rule_hits: `after_packets == before_packets + 2` passed [got Success]


test_count_netfilter_rule_hits: `after_bytes > before_bytes` passed [got Success]


test_count_netfilter_rule_hits summary: 8 tests passed, 0 tests failed


test_zero_netfilter_rule_counters: `open("/proc/netfilter_rules", 02)` passed [got Success]


test_zero_netfilter_rule_counters: `send_echo_and_wait_reply(0x828, 0x1a)` passed [got Success]


test_zero_netfilter_rule_counters: `read_netfilter_rules_snapshot(before, sizeof(before))` passed [got Success]


test_zero_netfilter_rule_counters: `read_rule_counters(before, 0x828, &packets, &bytes)` passed [got Success]


test_zero_netfilter_rule_counters: `packets > 0` passed [got Success]


test_zero_netfilter_rule_counters: `bytes > 0` passed [got Success]


test_zero_netfilter_rule_counters: `write(fd, zero_command, sizeof(zero_command) - 1)` passed [got Success]


test_zero_netfilter_rule_counters: `read_netfilter_rules_snapshot(after, sizeof(after))` passed [got Success]


test_zero_netfilter_rule_counters: `read_rule_counters(after, 0x828, &packets, &bytes)` passed [got Success]


test_zero_netfilter_rule_counters: `packets == 0` passed [got Success]


test_zero_netfilter_rule_counters: `bytes == 0` passed [got Success]


test_zero_netfilter_rule_counters: `strstr(after, "icmp-echo-ident 0x0828") != ((void *)0)` passed [got Success]


test_zero_netfilter_rule_counters: `close(fd)` passed [got Success]


test_zero_netfilter_rule_counters summary: 13 tests passed, 0 tests failed


test_match_netfilter_ipv4_addresses: `open("/proc/netfilter_rules", 02)` passed [got Success]


test_match_netfilter_ipv4_addresses: `write(fd, flush_command, sizeof(flush_command) - 1)` passed [got Success]


test_match_netfilter_ipv4_addresses: `write(fd, append_dst_miss_command, sizeof(append_dst_miss_command) - 1)` passed [got Success]


test_match_netfilter_ipv4_addresses: `write(fd, append_dst_hit_command, sizeof(append_dst_hit_command) - 1)` passed [got Success]


test_match_netfilter_ipv4_addresses: `write(fd, append_src_hit_command, sizeof(append_src_hit_command) - 1)` passed [got Success]


test_match_netfilter_ipv4_addresses: `lseek(fd, 0, 0)` passed [got Success]


test_match_netfilter_ipv4_addresses: `read(fd, buffer, sizeof(buffer) - 1)` passed [got Success]


test_match_netfilter_ipv4_addresses: `strstr(buffer, "dst 127.0.0.2") != ((void *)0)` passed [got Success]


test_match_netfilter_ipv4_addresses: `strstr(buffer, "dst 127.0.0.1") != ((void *)0)` passed [got Success]


test_match_netfilter_ipv4_addresses: `strstr(buffer, "src 127.0.0.1") != ((void *)0)` passed [got Success]


test_match_netfilter_ipv4_addresses: `strstr(buffer, "state stage20-output-rule-count 3") != ((void *)0)` passed [got Success]


test_match_netfilter_ipv4_addresses: `send_echo_and_wait_reply(0x830, 0x1b)` passed [got Success]


test_match_netfilter_ipv4_addresses: `send_echo_and_wait_reply(0x831, 0x1c)` passed [got Success]


test_match_netfilter_ipv4_addresses: `send_echo_and_wait_reply(0x832, 0x1d)` passed [got Success]


test_match_netfilter_ipv4_addresses: `write(fd, flush_command, sizeof(flush_command) - 1)` passed [got Success]


test_match_netfilter_ipv4_addresses: `write(fd, append_default_command, sizeof(append_default_command) - 1)` passed [got Success]


test_match_netfilter_ipv4_addresses: `close(fd)` passed [got Success]


test_match_netfilter_ipv4_addresses summary: 17 tests passed, 0 tests failed


test_match_netfilter_accept_drop_targets: `open("/proc/netfilter_rules", 02)` passed [got Success]


test_match_netfilter_accept_drop_targets: `write(fd, flush_command, sizeof(flush_command) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `write(fd, append_accept_first_command, sizeof(append_accept_first_command) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `write(fd, append_drop_second_command, sizeof(append_drop_second_command) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `lseek(fd, 0, 0)` passed [got Success]


test_match_netfilter_accept_drop_targets: `read(fd, buffer, sizeof(buffer) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `strstr(buffer, "icmp-echo-ident 0x0840 target ACCEPT") != ((void *)0)` passed [got Success]


test_match_netfilter_accept_drop_targets: `strstr(buffer, "icmp-echo-ident 0x0840 target DROP") != ((void *)0)` passed [got Success]


test_match_netfilter_accept_drop_targets: `send_echo_and_wait_reply(0x840, 0x1e)` passed [got Success]


test_match_netfilter_accept_drop_targets: `write(fd, flush_command, sizeof(flush_command) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `write(fd, append_drop_first_command, sizeof(append_drop_first_command) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `write(fd, append_accept_second_command, sizeof(append_accept_second_command) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `lseek(fd, 0, 0)` passed [got Success]


test_match_netfilter_accept_drop_targets: `read(fd, buffer, sizeof(buffer) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `strstr(buffer, "icmp-echo-ident 0x0841 target DROP") != ((void *)0)` passed [got Success]


test_match_netfilter_accept_drop_targets: `strstr(buffer, "icmp-echo-ident 0x0841 target ACCEPT") != ((void *)0)` passed [got Success]


test_match_netfilter_accept_drop_targets: `send_echo_and_wait_reply(0x841, 0x1f)` passed [got Success]


test_match_netfilter_accept_drop_targets: `write(fd, flush_command, sizeof(flush_command) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `write(fd, append_default_command, sizeof(append_default_command) - 1)` passed [got Success]


test_match_netfilter_accept_drop_targets: `close(fd)` passed [got Success]


test_match_netfilter_accept_drop_targets summary: 20 tests passed, 0 tests failed


test_match_netfilter_iptables_command_compat: `open("/proc/netfilter_rules", 02)` passed [got Success]


test_match_netfilter_iptables_command_compat: `write(fd, iptables_flush_command, sizeof(iptables_flush_command) - 1)` passed [got Success]


test_match_netfilter_iptables_command_compat: `write(fd, iptables_drop_all_echo_command, sizeof(iptables_drop_all_echo_command) - 1)` passed [got Success]


test_match_netfilter_iptables_command_compat: `lseek(fd, 0, 0)` passed [got Success]


test_match_netfilter_iptables_command_compat: `read(fd, buffer, sizeof(buffer) - 1)` passed [got Success]


test_match_netfilter_iptables_command_compat: `strstr(buffer, "icmp-type echo-request target DROP") != ((void *)0)` passed [got Success]


test_match_netfilter_iptables_command_compat: `strstr(buffer, "state stage20-output-rule-count 1") != ((void *)0)` passed [got Success]


test_match_netfilter_iptables_command_compat: `send_echo_and_wait_reply(0x850, 0x20)` passed [got Success]


test_match_netfilter_iptables_command_compat: `send_echo_and_wait_reply(0x851, 0x21)` passed [got Success]


test_match_netfilter_iptables_command_compat: `read_netfilter_rules_snapshot(buffer, sizeof(buffer))` passed [got Success]


test_match_netfilter_iptables_command_compat: `read_rule_counters_by_match(buffer, "icmp-type echo-request", &packets, &bytes)` passed [got Success]


test_match_netfilter_iptables_command_compat: `packets == 2` passed [got Success]


test_match_netfilter_iptables_command_compat: `bytes > 0` passed [got Success]


test_match_netfilter_iptables_command_compat: `write(fd, iptables_zero_command, sizeof(iptables_zero_command) - 1)` passed [got Success]


test_match_netfilter_iptables_command_compat: `read_netfilter_rules_snapshot(buffer, sizeof(buffer))` passed [got Success]


test_match_netfilter_iptables_command_compat: `read_rule_counters_by_match(buffer, "icmp-type echo-request", &packets, &bytes)` passed [got Success]


test_match_netfilter_iptables_command_compat: `packets == 0` passed [got Success]


test_match_netfilter_iptables_command_compat: `bytes == 0` passed [got Success]


test_match_netfilter_iptables_command_compat: `write(fd, iptables_delete_first_command, sizeof(iptables_delete_first_command) - 1)` passed [got Success]


test_match_netfilter_iptables_command_compat: `read_netfilter_rules_snapshot(buffer, sizeof(buffer))` passed [got Success]


test_match_netfilter_iptables_command_compat: `strstr(buffer, "state stage20-output-rule-count 0") != ((void *)0)` passed [got Success]


test_match_netfilter_iptables_command_compat: `send_echo_and_wait_reply(0x850, 0x22)` passed [got Success]


test_match_netfilter_iptables_command_compat: `write(fd, iptables_accept_ident_command, sizeof(iptables_accept_ident_command) - 1)` passed [got Success]


test_match_netfilter_iptables_command_compat: `write(fd, iptables_drop_ident_command, sizeof(iptables_drop_ident_command) - 1)` passed [got Success]


test_match_netfilter_iptables_command_compat: `send_echo_and_wait_reply(0x852, 0x23)` passed [got Success]


test_match_netfilter_iptables_command_compat: `write(fd, iptables_flush_command, sizeof(iptables_flush_command) - 1)` passed [got Success]


test_match_netfilter_iptables_command_compat: `write(fd, iptables_restore_default_command, sizeof(iptables_restore_default_command) - 1)` passed [got Success]


test_match_netfilter_iptables_command_compat: `close(fd)` passed [got Success]


test_match_netfilter_iptables_command_compat summary: 28 tests passed, 0 tests failed


test_run_userspace_iptables_shim: `run_iptables_command(iptables_flush_command)` passed [got Success]


test_run_userspace_iptables_shim: `run_iptables_command(iptables_drop_all_echo_command)` passed [got Success]


table filter


chain PREROUTING policy ACCEPT


state stage1-PREROUTING-rule-count 0


chain INPUT policy ACCEPT


state stage1-INPUT-rule-count 0


chain FORWARD policy ACCEPT


state stage1-FORWARD-rule-count 0


chain OUTPUT policy ACCEPT


  rule 0 pkts 0 bytes 0 match icmp-type echo-request target DROP


state stage1-OUTPUT-rule-count 1


state stage20-output-rule-count 1


chain POSTROUTING policy ACCEPT


state stage1-POSTROUTING-rule-count 0


table nat


chain PREROUTING policy ACCEPT


chain POSTROUTING policy ACCEPT


state stage21-nat-rule-count 0


test_run_userspace_iptables_shim: `run_iptables_command(iptables_list_command)` passed [got Success]


test_run_userspace_iptables_shim: `read_netfilter_rules_snapshot(buffer, sizeof(buffer))` passed [got Success]


test_run_userspace_iptables_shim: `strstr(buffer, "icmp-type echo-request target DROP") != ((void *)0)` passed [got Success]


test_run_userspace_iptables_shim: `strstr(buffer, "state stage20-output-rule-count 1") != ((void *)0)` passed [got Success]


test_run_userspace_iptables_shim: `send_echo_and_wait_reply(0x860, 0x24)` passed [got Success]


test_run_userspace_iptables_shim: `send_echo_and_wait_reply(0x861, 0x25)` passed [got Success]


test_run_userspace_iptables_shim: `read_netfilter_rules_snapshot(buffer, sizeof(buffer))` passed [got Success]


test_run_userspace_iptables_shim: `read_rule_counters_by_match(buffer, "icmp-type echo-request", &packets, &bytes)` passed [got Success]


test_run_userspace_iptables_shim: `packets == 2` passed [got Success]


test_run_userspace_iptables_shim: `bytes > 0` passed [got Success]


test_run_userspace_iptables_shim: `run_iptables_command(iptables_zero_command)` passed [got Success]


test_run_userspace_iptables_shim: `read_netfilter_rules_snapshot(buffer, sizeof(buffer))` passed [got Success]


test_run_userspace_iptables_shim: `read_rule_counters_by_match(buffer, "icmp-type echo-request", &packets, &bytes)` passed [got Success]


test_run_userspace_iptables_shim: `packets == 0` passed [got Success]


test_run_userspace_iptables_shim: `bytes == 0` passed [got Success]


test_run_userspace_iptables_shim: `run_iptables_command(iptables_delete_first_command)` passed [got Success]


test_run_userspace_iptables_shim: `read_netfilter_rules_snapshot(buffer, sizeof(buffer))` passed [got Success]


test_run_userspace_iptables_shim: `strstr(buffer, "state stage20-output-rule-count 0") != ((void *)0)` passed [got Success]


